time,exchange,ticker,bid,ask,bidsize,asksize
2019-09-17 11:06:27.500,TrueFX,USD/JPY,108.159,108.16,100,100
2019-09-17 11:06:37.157,TrueFX,GBP/USD,1.24048,1.2406,100,100
2019-09-17 11:06:35.756,TrueFX,EUR/GBP,0.88849,0.88855,100,100
2019-09-17 11:06:34.011,TrueFX,USD/CHF,0.99439,0.99444,100,100
2019-09-17 11:06:37.324,TrueFX,EUR/JPY,119.218,119.22,100,100
2019-09-17 11:06:26.755,TrueFX,EUR/CHF,1.09607,1.09612,100,100
2019-09-17 11:06:34.182,TrueFX,USD/CAD,1.32553,1.3256,100,100
2019-09-17 11:06:24.884,TrueFX,AUD/USD,0.68327,0.68328,100,100
2019-09-17 11:06:27.181,TrueFX,GBP/JPY,134.174,134.182,100,100
2019-09-17 11:06:39.878,TrueFX,EUR/USD,1.10224,1.10227,100,100
2019-09-17 11:06:27.500,TrueFX,USD/JPY,108.159,108.16,100,100
2019-09-17 11:06:39.772,TrueFX,GBP/USD,1.24049,1.2406,100,100
2019-09-17 11:06:39.100,TrueFX,EUR/GBP,0.88851,0.88857,100,100
2019-09-17 11:06:34.011,TrueFX,USD/CHF,0.99439,0.99444,100,100
2019-09-17 11:06:41.234,TrueFX,EUR/JPY,119.218,119.22,100,100
2019-09-17 11:06:39.565,TrueFX,EUR/CHF,1.09607,1.09614,100,100
2019-09-17 11:06:34.182,TrueFX,USD/CAD,1.32553,1.3256,100,100
2019-09-17 11:06:39.878,TrueFX,AUD/USD,0.68327,0.68331,100,100
2019-09-17 11:06:39.032,TrueFX,GBP/JPY,134.169,134.188,100,100
2019-09-17 11:06:43.736,TrueFX,EUR/USD,1.10224,1.10227,100,100
2019-09-17 11:06:27.500,TrueFX,USD/JPY,108.159,108.16,100,100
2019-09-17 11:06:43.433,TrueFX,GBP/USD,1.24048,1.24057,100,100
2019-09-17 11:06:39.100,TrueFX,EUR/GBP,0.88851,0.88857,100,100
2019-09-17 11:06:42.229,TrueFX,USD/CHF,0.99436,0.99444,100,100
2019-09-17 11:06:41.234,TrueFX,EUR/JPY,119.218,119.22,100,100
2019-09-17 11:06:39.565,TrueFX,EUR/CHF,1.09607,1.09614,100,100
2019-09-17 11:06:45.385,TrueFX,USD/CAD,1.32556,1.32561,100,100
2019-09-17 11:06:39.878,TrueFX,AUD/USD,0.68327,0.68331,100,100
2019-09-17 11:06:45.003,TrueFX,GBP/JPY,134.169,134.187,100,100
2019-09-17 11:06:43.736,TrueFX,EUR/USD,1.10224,1.10227,100,100
2019-09-17 11:06:46.793,TrueFX,USD/JPY,108.159,108.163,100,100
2019-09-17 11:06:48.054,TrueFX,GBP/USD,1.24041,1.24049,100,100
2019-09-17 11:06:47.818,TrueFX,EUR/GBP,0.88856,0.88862,100,100
2019-09-17 11:06:42.229,TrueFX,USD/CHF,0.99436,0.99444,100,100
2019-09-17 11:06:48.703,TrueFX,EUR/JPY,119.218,119.222,100,100
2019-09-17 11:06:39.565,TrueFX,EUR/CHF,1.09607,1.09614,100,100
2019-09-17 11:06:48.310,TrueFX,USD/CAD,1.32555,1.3256,100,100
2019-09-17 11:06:39.878,TrueFX,AUD/USD,0.68327,0.68331,100,100
2019-09-17 11:06:47.949,TrueFX,GBP/JPY,134.163,134.172,100,100
2019-09-17 11:06:43.736,TrueFX,EUR/USD,1.10224,1.10227,100,100
2019-09-17 11:06:46.793,TrueFX,USD/JPY,108.159,108.163,100,100
2019-09-17 11:06:51.993,TrueFX,GBP/USD,1.24041,1.24049,100,100
2019-09-17 11:06:47.818,TrueFX,EUR/GBP,0.88856,0.88862,100,100
2019-09-17 11:06:51.051,TrueFX,USD/CHF,0.99438,0.99444,100,100
2019-09-17 11:06:48.703,TrueFX,EUR/JPY,119.218,119.222,100,100
2019-09-17 11:06:39.565,TrueFX,EUR/CHF,1.09607,1.09614,100,100
2019-09-17 11:06:49.419,TrueFX,USD/CAD,1.32552,1.32557,100,100
2019-09-17 11:06:39.878,TrueFX,AUD/USD,0.68327,0.68331,100,100
2019-09-17 11:06:51.993,TrueFX,GBP/JPY,134.163,134.174,100,100
2019-09-17 11:06:43.736,TrueFX,EUR/USD,1.10224,1.10227,100,100
2019-09-17 11:06:52.926,TrueFX,USD/JPY,108.159,108.162,100,100
2019-09-17 11:06:53.498,TrueFX,GBP/USD,1.24041,1.24047,100,100
2019-09-17 11:06:47.818,TrueFX,EUR/GBP,0.88856,0.88862,100,100
2019-09-17 11:06:51.051,TrueFX,USD/CHF,0.99438,0.99444,100,100
2019-09-17 11:06:48.703,TrueFX,EUR/JPY,119.218,119.222,100,100
2019-09-17 11:06:39.565,TrueFX,EUR/CHF,1.09607,1.09614,100,100
2019-09-17 11:06:49.419,TrueFX,USD/CAD,1.32552,1.32557,100,100
2019-09-17 11:06:39.878,TrueFX,AUD/USD,0.68327,0.68331,100,100
2019-09-17 11:06:53.498,TrueFX,GBP/JPY,134.163,134.174,100,100
2019-09-17 11:06:56.824,TrueFX,EUR/USD,1.10224,1.10225,100,100
2019-09-17 11:06:52.926,TrueFX,USD/JPY,108.159,108.162,100,100
2019-09-17 11:06:58.673,TrueFX,GBP/USD,1.24041,1.24049,100,100
2019-09-17 11:06:58.588,TrueFX,EUR/GBP,0.88856,0.88862,100,100
2019-09-17 11:06:51.051,TrueFX,USD/CHF,0.99438,0.99444,100,100
2019-09-17 11:06:57.969,TrueFX,EUR/JPY,119.218,119.223,100,100
2019-09-17 11:06:39.565,TrueFX,EUR/CHF,1.09607,1.09614,100,100
2019-09-17 11:06:49.419,TrueFX,USD/CAD,1.32552,1.32557,100,100
2019-09-17 11:06:39.878,TrueFX,AUD/USD,0.68327,0.68331,100,100
2019-09-17 11:06:58.671,TrueFX,GBP/JPY,134.163,134.172,100,100
